strength,date,,filename
506,2015-06-09.0,2015-06-04.5,AR_LIST_2015.06.04_12:00:00.txt
88,2015-06-05.8,2015-06-05.0,AR_LIST_2015.06.05_00:00:00.txt
463,2015-06-09.5,2015-06-05.0,AR_LIST_2015.06.05_00:00:00.txt
33,2015-06-05.2,2015-06-05.5,AR_LIST_2015.06.05_12:00:00.txt
683,2015-06-09.0,2015-06-05.5,AR_LIST_2015.06.05_12:00:00.txt
448,2015-06-10.7,2015-06-05.5,AR_LIST_2015.06.05_12:00:00.txt
520,2015-06-09.5,2015-06-06.0,AR_LIST_2015.06.06_00:00:00.txt
359,2015-06-11.2,2015-06-06.0,AR_LIST_2015.06.06_00:00:00.txt
467,2015-06-08.9,2015-06-06.5,AR_LIST_2015.06.06_12:00:00.txt
375,2015-06-10.8,2015-06-06.5,AR_LIST_2015.06.06_12:00:00.txt
166,2015-06-09.4,2015-06-07.0,AR_LIST_2015.06.07_00:00:00.txt
177,2015-06-11.5,2015-06-07.0,AR_LIST_2015.06.07_00:00:00.txt
266,2015-06-09.1,2015-06-07.5,AR_LIST_2015.06.07_12:00:00.txt
80,2015-06-11.2,2015-06-07.5,AR_LIST_2015.06.07_12:00:00.txt
110,2015-06-09.7,2015-06-08.0,AR_LIST_2015.06.08_00:00:00.txt
26,2015-06-11.7,2015-06-08.0,AR_LIST_2015.06.08_00:00:00.txt
172,2015-06-09.2,2015-06-08.5,AR_LIST_2015.06.08_12:00:00.txt
56,2015-06-09.8,2015-06-09.0,AR_LIST_2015.06.09_00:00:00.txt
69,2015-06-09.3,2015-06-09.5,AR_LIST_2015.06.09_12:00:00.txt
475,2015-06-27.1,2015-06-16.5,AR_LIST_2015.06.16_12:00:00.txt
734,2015-06-27.8,2015-06-17.0,AR_LIST_2015.06.17_00:00:00.txt
1177,2015-06-27.3,2015-06-17.5,AR_LIST_2015.06.17_12:00:00.txt
1369,2015-06-27.9,2015-06-18.0,AR_LIST_2015.06.18_00:00:00.txt
416,2015-06-23.2,2015-06-18.5,AR_LIST_2015.06.18_12:00:00.txt
2014,2015-06-27.3,2015-06-18.5,AR_LIST_2015.06.18_12:00:00.txt
298,2015-06-23.7,2015-06-19.0,AR_LIST_2015.06.19_00:00:00.txt
2143,2015-06-27.9,2015-06-19.0,AR_LIST_2015.06.19_00:00:00.txt
378,2015-06-23.2,2015-06-19.5,AR_LIST_2015.06.19_12:00:00.txt
2566,2015-06-27.5,2015-06-19.5,AR_LIST_2015.06.19_12:00:00.txt
183,2015-06-23.6,2015-06-20.0,AR_LIST_2015.06.20_00:00:00.txt
2917,2015-06-28.0,2015-06-20.0,AR_LIST_2015.06.20_00:00:00.txt
207,2015-06-23.1,2015-06-20.5,AR_LIST_2015.06.20_12:00:00.txt
3951,2015-06-27.5,2015-06-20.5,AR_LIST_2015.06.20_12:00:00.txt
99,2015-06-23.7,2015-06-21.0,AR_LIST_2015.06.21_00:00:00.txt
4168,2015-06-28.0,2015-06-21.0,AR_LIST_2015.06.21_00:00:00.txt
73,2015-06-23.2,2015-06-21.5,AR_LIST_2015.06.21_12:00:00.txt
4761,2015-06-27.6,2015-06-21.5,AR_LIST_2015.06.21_12:00:00.txt
32,2015-06-23.6,2015-06-22.0,AR_LIST_2015.06.22_00:00:00.txt
4585,2015-06-28.0,2015-06-22.0,AR_LIST_2015.06.22_00:00:00.txt
5004,2015-06-27.7,2015-06-22.5,AR_LIST_2015.06.22_12:00:00.txt
5128,2015-06-28.3,2015-06-23.0,AR_LIST_2015.06.23_00:00:00.txt
5358,2015-06-27.9,2015-06-23.5,AR_LIST_2015.06.23_12:00:00.txt
5389,2015-06-28.6,2015-06-24.0,AR_LIST_2015.06.24_00:00:00.txt
5586,2015-06-28.2,2015-06-24.5,AR_LIST_2015.06.24_12:00:00.txt
5032,2015-06-28.7,2015-06-25.0,AR_LIST_2015.06.25_00:00:00.txt
4736,2015-06-28.4,2015-06-25.5,AR_LIST_2015.06.25_12:00:00.txt
688,2015-07-02.1,2015-06-25.5,AR_LIST_2015.06.25_12:00:00.txt
3739,2015-06-28.9,2015-06-26.0,AR_LIST_2015.06.26_00:00:00.txt
909,2015-07-02.6,2015-06-26.0,AR_LIST_2015.06.26_00:00:00.txt
3353,2015-06-28.5,2015-06-26.5,AR_LIST_2015.06.26_12:00:00.txt
1886,2015-07-01.9,2015-06-26.5,AR_LIST_2015.06.26_12:00:00.txt
607,2015-07-07.3,2015-06-26.5,AR_LIST_2015.06.26_12:00:00.txt
2983,2015-06-29.0,2015-06-27.0,AR_LIST_2015.06.27_00:00:00.txt
1870,2015-07-02.4,2015-06-27.0,AR_LIST_2015.06.27_00:00:00.txt
796,2015-07-07.8,2015-06-27.0,AR_LIST_2015.06.27_00:00:00.txt
2357,2015-06-28.7,2015-06-27.5,AR_LIST_2015.06.27_12:00:00.txt
2209,2015-07-02.0,2015-06-27.5,AR_LIST_2015.06.27_12:00:00.txt
943,2015-07-07.3,2015-06-27.5,AR_LIST_2015.06.27_12:00:00.txt
1831,2015-06-29.5,2015-06-28.0,AR_LIST_2015.06.28_00:00:00.txt
1904,2015-07-02.5,2015-06-28.0,AR_LIST_2015.06.28_00:00:00.txt
681,2015-07-06.5,2015-06-28.0,AR_LIST_2015.06.28_00:00:00.txt
1098,2015-07-07.8,2015-06-28.0,AR_LIST_2015.06.28_00:00:00.txt
1087,2015-06-29.4,2015-06-28.5,AR_LIST_2015.06.28_12:00:00.txt
1803,2015-07-02.0,2015-06-28.5,AR_LIST_2015.06.28_12:00:00.txt
982,2015-07-06.0,2015-06-28.5,AR_LIST_2015.06.28_12:00:00.txt
1135,2015-07-07.3,2015-06-28.5,AR_LIST_2015.06.28_12:00:00.txt
731,2015-06-30.5,2015-06-29.0,AR_LIST_2015.06.29_00:00:00.txt
1287,2015-07-02.5,2015-06-29.0,AR_LIST_2015.06.29_00:00:00.txt
1219,2015-07-06.5,2015-06-29.0,AR_LIST_2015.06.29_00:00:00.txt
1223,2015-07-07.9,2015-06-29.0,AR_LIST_2015.06.29_00:00:00.txt
413,2015-06-30.3,2015-06-29.5,AR_LIST_2015.06.29_12:00:00.txt
1040,2015-07-01.9,2015-06-29.5,AR_LIST_2015.06.29_12:00:00.txt
1141,2015-07-06.0,2015-06-29.5,AR_LIST_2015.06.29_12:00:00.txt
2319,2015-07-06.4,2015-06-29.5,AR_LIST_2015.06.29_12:00:00.txt
351,2015-06-30.8,2015-06-30.0,AR_LIST_2015.06.30_00:00:00.txt
637,2015-07-02.4,2015-06-30.0,AR_LIST_2015.06.30_00:00:00.txt
1093,2015-07-06.5,2015-06-30.0,AR_LIST_2015.06.30_00:00:00.txt
2581,2015-07-06.9,2015-06-30.0,AR_LIST_2015.06.30_00:00:00.txt
94,2015-06-30.2,2015-06-30.5,AR_LIST_2015.06.30_12:00:00.txt
512,2015-07-01.8,2015-06-30.5,AR_LIST_2015.06.30_12:00:00.txt
852,2015-07-06.0,2015-06-30.5,AR_LIST_2015.06.30_12:00:00.txt
2930,2015-07-06.4,2015-06-30.5,AR_LIST_2015.06.30_12:00:00.txt
235,2015-07-02.3,2015-07-01.0,AR_LIST_2015.07.01_00:00:00.txt
764,2015-07-06.5,2015-07-01.0,AR_LIST_2015.07.01_00:00:00.txt
2505,2015-07-07.0,2015-07-01.0,AR_LIST_2015.07.01_00:00:00.txt
233,2015-07-01.8,2015-07-01.5,AR_LIST_2015.07.01_12:00:00.txt
625,2015-07-06.1,2015-07-01.5,AR_LIST_2015.07.01_12:00:00.txt
2663,2015-07-06.6,2015-07-01.5,AR_LIST_2015.07.01_12:00:00.txt
7,2015-07-02.2,2015-07-02.0,AR_LIST_2015.07.02_00:00:00.txt
431,2015-07-06.6,2015-07-02.0,AR_LIST_2015.07.02_00:00:00.txt
2142,2015-07-07.2,2015-07-02.0,AR_LIST_2015.07.02_00:00:00.txt
261,2015-07-06.1,2015-07-02.5,AR_LIST_2015.07.02_12:00:00.txt
2085,2015-07-06.8,2015-07-02.5,AR_LIST_2015.07.02_12:00:00.txt
509,2015-07-12.0,2015-07-02.5,AR_LIST_2015.07.02_12:00:00.txt
23,2015-07-06.4,2015-07-03.0,AR_LIST_2015.07.03_00:00:00.txt
1803,2015-07-07.6,2015-07-03.0,AR_LIST_2015.07.03_00:00:00.txt
632,2015-07-12.6,2015-07-03.0,AR_LIST_2015.07.03_00:00:00.txt
1718,2015-07-07.1,2015-07-03.5,AR_LIST_2015.07.03_12:00:00.txt
1096,2015-07-12.0,2015-07-03.5,AR_LIST_2015.07.03_12:00:00.txt
1337,2015-07-07.6,2015-07-04.0,AR_LIST_2015.07.04_00:00:00.txt
1145,2015-07-12.6,2015-07-04.0,AR_LIST_2015.07.04_00:00:00.txt
1268,2015-07-07.2,2015-07-04.5,AR_LIST_2015.07.04_12:00:00.txt
1471,2015-07-12.1,2015-07-04.5,AR_LIST_2015.07.04_12:00:00.txt
772,2015-07-07.7,2015-07-05.0,AR_LIST_2015.07.05_00:00:00.txt
1279,2015-07-12.6,2015-07-05.0,AR_LIST_2015.07.05_00:00:00.txt
771,2015-07-07.2,2015-07-05.5,AR_LIST_2015.07.05_12:00:00.txt
1596,2015-07-12.0,2015-07-05.5,AR_LIST_2015.07.05_12:00:00.txt
434,2015-07-07.6,2015-07-06.0,AR_LIST_2015.07.06_00:00:00.txt
1665,2015-07-12.3,2015-07-06.0,AR_LIST_2015.07.06_00:00:00.txt
450,2015-07-07.1,2015-07-06.5,AR_LIST_2015.07.06_12:00:00.txt
2045,2015-07-11.8,2015-07-06.5,AR_LIST_2015.07.06_12:00:00.txt
345,2015-07-07.6,2015-07-07.0,AR_LIST_2015.07.07_00:00:00.txt
2323,2015-07-12.2,2015-07-07.0,AR_LIST_2015.07.07_00:00:00.txt
179,2015-07-07.2,2015-07-07.5,AR_LIST_2015.07.07_12:00:00.txt
2407,2015-07-11.9,2015-07-07.5,AR_LIST_2015.07.07_12:00:00.txt
6,2015-07-08.0,2015-07-08.0,AR_LIST_2015.07.08_00:00:00.txt
2765,2015-07-12.2,2015-07-08.0,AR_LIST_2015.07.08_00:00:00.txt
2501,2015-07-11.7,2015-07-08.5,AR_LIST_2015.07.08_12:00:00.txt
2581,2015-07-12.1,2015-07-09.0,AR_LIST_2015.07.09_00:00:00.txt
2218,2015-07-11.8,2015-07-09.5,AR_LIST_2015.07.09_12:00:00.txt
1970,2015-07-12.3,2015-07-10.0,AR_LIST_2015.07.10_00:00:00.txt
1770,2015-07-12.0,2015-07-10.5,AR_LIST_2015.07.10_12:00:00.txt
1536,2015-07-12.5,2015-07-11.0,AR_LIST_2015.07.11_00:00:00.txt
1439,2015-07-12.0,2015-07-11.5,AR_LIST_2015.07.11_12:00:00.txt
867,2015-07-12.6,2015-07-12.0,AR_LIST_2015.07.12_00:00:00.txt
536,2015-07-12.3,2015-07-12.5,AR_LIST_2015.07.12_12:00:00.txt
35,2015-07-13.0,2015-07-13.0,AR_LIST_2015.07.13_00:00:00.txt
866,2015-07-24.1,2015-07-16.0,AR_LIST_2015.07.16_00:00:00.txt
1014,2015-07-23.5,2015-07-16.5,AR_LIST_2015.07.16_12:00:00.txt
1417,2015-07-24.0,2015-07-17.0,AR_LIST_2015.07.17_00:00:00.txt
1317,2015-07-23.5,2015-07-17.5,AR_LIST_2015.07.17_12:00:00.txt
1591,2015-07-24.0,2015-07-18.0,AR_LIST_2015.07.18_00:00:00.txt
2099,2015-07-23.5,2015-07-18.5,AR_LIST_2015.07.18_12:00:00.txt
525,2015-07-26.4,2015-07-18.5,AR_LIST_2015.07.18_12:00:00.txt
2169,2015-07-24.0,2015-07-19.0,AR_LIST_2015.07.19_00:00:00.txt
1282,2015-07-26.7,2015-07-19.0,AR_LIST_2015.07.19_00:00:00.txt
2354,2015-07-23.6,2015-07-19.5,AR_LIST_2015.07.19_12:00:00.txt
1738,2015-07-26.2,2015-07-19.5,AR_LIST_2015.07.19_12:00:00.txt
2327,2015-07-24.1,2015-07-20.0,AR_LIST_2015.07.20_00:00:00.txt
1888,2015-07-26.7,2015-07-20.0,AR_LIST_2015.07.20_00:00:00.txt
2261,2015-07-23.6,2015-07-20.5,AR_LIST_2015.07.20_12:00:00.txt
2170,2015-07-26.3,2015-07-20.5,AR_LIST_2015.07.20_12:00:00.txt
2006,2015-07-24.0,2015-07-21.0,AR_LIST_2015.07.21_00:00:00.txt
2245,2015-07-26.9,2015-07-21.0,AR_LIST_2015.07.21_00:00:00.txt
1878,2015-07-23.6,2015-07-21.5,AR_LIST_2015.07.21_12:00:00.txt
2191,2015-07-26.5,2015-07-21.5,AR_LIST_2015.07.21_12:00:00.txt
529,2015-07-27.9,2015-07-21.5,AR_LIST_2015.07.21_12:00:00.txt
1441,2015-07-24.0,2015-07-22.0,AR_LIST_2015.07.22_00:00:00.txt
2349,2015-07-27.0,2015-07-22.0,AR_LIST_2015.07.22_00:00:00.txt
418,2015-07-28.4,2015-07-22.0,AR_LIST_2015.07.22_00:00:00.txt
1709,2015-07-23.6,2015-07-22.5,AR_LIST_2015.07.22_12:00:00.txt
2127,2015-07-26.4,2015-07-22.5,AR_LIST_2015.07.22_12:00:00.txt
387,2015-07-27.9,2015-07-22.5,AR_LIST_2015.07.22_12:00:00.txt
501,2015-07-29.2,2015-07-22.5,AR_LIST_2015.07.22_12:00:00.txt
1034,2015-07-24.0,2015-07-23.0,AR_LIST_2015.07.23_00:00:00.txt
2562,2015-07-26.7,2015-07-23.0,AR_LIST_2015.07.23_00:00:00.txt
433,2015-07-28.4,2015-07-23.0,AR_LIST_2015.07.23_00:00:00.txt
446,2015-07-29.7,2015-07-23.0,AR_LIST_2015.07.23_00:00:00.txt
1107,2015-07-23.8,2015-07-23.5,AR_LIST_2015.07.23_12:00:00.txt
1744,2015-07-26.1,2015-07-23.5,AR_LIST_2015.07.23_12:00:00.txt
282,2015-07-27.9,2015-07-23.5,AR_LIST_2015.07.23_12:00:00.txt
687,2015-07-29.3,2015-07-23.5,AR_LIST_2015.07.23_12:00:00.txt
460,2015-07-24.5,2015-07-24.0,AR_LIST_2015.07.24_00:00:00.txt
1515,2015-07-26.4,2015-07-24.0,AR_LIST_2015.07.24_00:00:00.txt
307,2015-07-28.4,2015-07-24.0,AR_LIST_2015.07.24_00:00:00.txt
777,2015-07-29.8,2015-07-24.0,AR_LIST_2015.07.24_00:00:00.txt
232,2015-07-24.2,2015-07-24.5,AR_LIST_2015.07.24_12:00:00.txt
741,2015-07-26.0,2015-07-24.5,AR_LIST_2015.07.24_12:00:00.txt
40,2015-07-27.7,2015-07-24.5,AR_LIST_2015.07.24_12:00:00.txt
897,2015-07-29.3,2015-07-24.5,AR_LIST_2015.07.24_12:00:00.txt
797,2015-07-26.3,2015-07-25.0,AR_LIST_2015.07.25_00:00:00.txt
32,2015-07-28.2,2015-07-25.0,AR_LIST_2015.07.25_00:00:00.txt
773,2015-07-29.9,2015-07-25.0,AR_LIST_2015.07.25_00:00:00.txt
400,2015-07-25.7,2015-07-25.5,AR_LIST_2015.07.25_12:00:00.txt
705,2015-07-29.4,2015-07-25.5,AR_LIST_2015.07.25_12:00:00.txt
429,2015-07-26.4,2015-07-26.0,AR_LIST_2015.07.26_00:00:00.txt
450,2015-07-30.0,2015-07-26.0,AR_LIST_2015.07.26_00:00:00.txt
20,2015-07-26.1,2015-07-26.5,AR_LIST_2015.07.26_12:00:00.txt
434,2015-07-29.5,2015-07-26.5,AR_LIST_2015.07.26_12:00:00.txt
262,2015-07-30.1,2015-07-27.0,AR_LIST_2015.07.27_00:00:00.txt
224,2015-07-29.6,2015-07-27.5,AR_LIST_2015.07.27_12:00:00.txt
477,2015-08-03.1,2015-07-27.5,AR_LIST_2015.07.27_12:00:00.txt
85,2015-07-30.1,2015-07-28.0,AR_LIST_2015.07.28_00:00:00.txt
672,2015-08-03.6,2015-07-28.0,AR_LIST_2015.07.28_00:00:00.txt
45,2015-07-29.5,2015-07-28.5,AR_LIST_2015.07.28_12:00:00.txt
837,2015-08-03.1,2015-07-28.5,AR_LIST_2015.07.28_12:00:00.txt
727,2015-08-03.6,2015-07-29.0,AR_LIST_2015.07.29_00:00:00.txt
421,2015-08-04.1,2015-07-29.0,AR_LIST_2015.07.29_00:00:00.txt
635,2015-08-03.0,2015-07-29.5,AR_LIST_2015.07.29_12:00:00.txt
366,2015-08-03.6,2015-07-29.5,AR_LIST_2015.07.29_12:00:00.txt
439,2015-08-03.5,2015-07-30.0,AR_LIST_2015.07.30_00:00:00.txt
369,2015-08-04.1,2015-07-30.0,AR_LIST_2015.07.30_00:00:00.txt
443,2015-08-07.3,2015-07-30.0,AR_LIST_2015.07.30_00:00:00.txt
388,2015-08-03.1,2015-07-30.5,AR_LIST_2015.07.30_12:00:00.txt
209,2015-08-03.6,2015-07-30.5,AR_LIST_2015.07.30_12:00:00.txt
326,2015-08-06.8,2015-07-30.5,AR_LIST_2015.07.30_12:00:00.txt
233,2015-08-03.6,2015-07-31.0,AR_LIST_2015.07.31_00:00:00.txt
94,2015-08-04.0,2015-07-31.0,AR_LIST_2015.07.31_00:00:00.txt
359,2015-08-07.3,2015-07-31.0,AR_LIST_2015.07.31_00:00:00.txt
171,2015-08-03.1,2015-07-31.5,AR_LIST_2015.07.31_12:00:00.txt
147,2015-08-06.9,2015-07-31.5,AR_LIST_2015.07.31_12:00:00.txt
59,2015-08-03.5,2015-08-01.0,AR_LIST_2015.08.01_00:00:00.txt
397,2015-08-07.0,2015-08-01.0,AR_LIST_2015.08.01_00:00:00.txt
12,2015-08-03.0,2015-08-01.5,AR_LIST_2015.08.01_12:00:00.txt
168,2015-08-06.3,2015-08-01.5,AR_LIST_2015.08.01_12:00:00.txt
3,2015-08-03.6,2015-08-02.0,AR_LIST_2015.08.02_00:00:00.txt
199,2015-08-06.8,2015-08-02.0,AR_LIST_2015.08.02_00:00:00.txt
49,2015-08-06.0,2015-08-02.5,AR_LIST_2015.08.02_12:00:00.txt
48,2015-08-06.5,2015-08-03.0,AR_LIST_2015.08.03_00:00:00.txt
627,2015-08-16.4,2015-08-10.0,AR_LIST_2015.08.10_00:00:00.txt
872,2015-08-15.9,2015-08-10.5,AR_LIST_2015.08.10_12:00:00.txt
944,2015-08-16.5,2015-08-11.0,AR_LIST_2015.08.11_00:00:00.txt
861,2015-08-16.0,2015-08-11.5,AR_LIST_2015.08.11_12:00:00.txt
774,2015-08-16.7,2015-08-12.0,AR_LIST_2015.08.12_00:00:00.txt
614,2015-08-16.2,2015-08-12.5,AR_LIST_2015.08.12_12:00:00.txt
535,2015-08-16.8,2015-08-13.0,AR_LIST_2015.08.13_00:00:00.txt
1177,2015-08-20.4,2015-08-13.0,AR_LIST_2015.08.13_00:00:00.txt
442,2015-08-16.2,2015-08-13.5,AR_LIST_2015.08.13_12:00:00.txt
1341,2015-08-20.1,2015-08-13.5,AR_LIST_2015.08.13_12:00:00.txt
479,2015-08-16.7,2015-08-14.0,AR_LIST_2015.08.14_00:00:00.txt
1888,2015-08-20.6,2015-08-14.0,AR_LIST_2015.08.14_00:00:00.txt
358,2015-08-16.1,2015-08-14.5,AR_LIST_2015.08.14_12:00:00.txt
1862,2015-08-20.2,2015-08-14.5,AR_LIST_2015.08.14_12:00:00.txt
311,2015-08-16.7,2015-08-15.0,AR_LIST_2015.08.15_00:00:00.txt
1748,2015-08-20.7,2015-08-15.0,AR_LIST_2015.08.15_00:00:00.txt
136,2015-08-16.2,2015-08-15.5,AR_LIST_2015.08.15_12:00:00.txt
1561,2015-08-20.3,2015-08-15.5,AR_LIST_2015.08.15_12:00:00.txt
113,2015-08-16.7,2015-08-16.0,AR_LIST_2015.08.16_00:00:00.txt
1439,2015-08-20.8,2015-08-16.0,AR_LIST_2015.08.16_00:00:00.txt
1168,2015-08-20.3,2015-08-16.5,AR_LIST_2015.08.16_12:00:00.txt
1094,2015-08-20.8,2015-08-17.0,AR_LIST_2015.08.17_00:00:00.txt
425,2015-08-23.5,2015-08-17.0,AR_LIST_2015.08.17_00:00:00.txt
667,2015-08-20.2,2015-08-17.5,AR_LIST_2015.08.17_12:00:00.txt
446,2015-08-23.0,2015-08-17.5,AR_LIST_2015.08.17_12:00:00.txt
470,2015-08-20.8,2015-08-18.0,AR_LIST_2015.08.18_00:00:00.txt
636,2015-08-23.3,2015-08-18.0,AR_LIST_2015.08.18_00:00:00.txt
124,2015-08-20.6,2015-08-18.5,AR_LIST_2015.08.18_12:00:00.txt
508,2015-08-22.8,2015-08-18.5,AR_LIST_2015.08.18_12:00:00.txt
60,2015-08-21.4,2015-08-19.0,AR_LIST_2015.08.19_00:00:00.txt
430,2015-08-23.3,2015-08-19.0,AR_LIST_2015.08.19_00:00:00.txt
456,2015-08-28.3,2015-08-19.0,AR_LIST_2015.08.19_00:00:00.txt
232,2015-08-23.0,2015-08-19.5,AR_LIST_2015.08.19_12:00:00.txt
575,2015-08-24.9,2015-08-19.5,AR_LIST_2015.08.19_12:00:00.txt
689,2015-08-27.9,2015-08-19.5,AR_LIST_2015.08.19_12:00:00.txt
143,2015-08-23.5,2015-08-20.0,AR_LIST_2015.08.20_00:00:00.txt
957,2015-08-25.5,2015-08-20.0,AR_LIST_2015.08.20_00:00:00.txt
935,2015-08-28.3,2015-08-20.0,AR_LIST_2015.08.20_00:00:00.txt
148,2015-08-23.0,2015-08-20.5,AR_LIST_2015.08.20_12:00:00.txt
982,2015-08-25.0,2015-08-20.5,AR_LIST_2015.08.20_12:00:00.txt
1119,2015-08-27.9,2015-08-20.5,AR_LIST_2015.08.20_12:00:00.txt
13,2015-08-23.6,2015-08-21.0,AR_LIST_2015.08.21_00:00:00.txt
989,2015-08-25.5,2015-08-21.0,AR_LIST_2015.08.21_00:00:00.txt
1170,2015-08-28.4,2015-08-21.0,AR_LIST_2015.08.21_00:00:00.txt
13,2015-08-23.1,2015-08-21.5,AR_LIST_2015.08.21_12:00:00.txt
727,2015-08-25.0,2015-08-21.5,AR_LIST_2015.08.21_12:00:00.txt
401,2015-08-27.2,2015-08-21.5,AR_LIST_2015.08.21_12:00:00.txt
1493,2015-08-27.9,2015-08-21.5,AR_LIST_2015.08.21_12:00:00.txt
641,2015-08-25.5,2015-08-22.0,AR_LIST_2015.08.22_00:00:00.txt
291,2015-08-27.7,2015-08-22.0,AR_LIST_2015.08.22_00:00:00.txt
1310,2015-08-28.4,2015-08-22.0,AR_LIST_2015.08.22_00:00:00.txt
397,2015-08-25.1,2015-08-22.5,AR_LIST_2015.08.22_12:00:00.txt
474,2015-08-27.1,2015-08-22.5,AR_LIST_2015.08.22_12:00:00.txt
1485,2015-08-28.0,2015-08-22.5,AR_LIST_2015.08.22_12:00:00.txt
284,2015-08-25.4,2015-08-23.0,AR_LIST_2015.08.23_00:00:00.txt
249,2015-08-27.4,2015-08-23.0,AR_LIST_2015.08.23_00:00:00.txt
1378,2015-08-28.5,2015-08-23.0,AR_LIST_2015.08.23_00:00:00.txt
133,2015-08-25.2,2015-08-23.5,AR_LIST_2015.08.23_12:00:00.txt
317,2015-08-26.9,2015-08-23.5,AR_LIST_2015.08.23_12:00:00.txt
1400,2015-08-28.0,2015-08-23.5,AR_LIST_2015.08.23_12:00:00.txt
119,2015-08-25.6,2015-08-24.0,AR_LIST_2015.08.24_00:00:00.txt
110,2015-08-27.2,2015-08-24.0,AR_LIST_2015.08.24_00:00:00.txt
1113,2015-08-28.6,2015-08-24.0,AR_LIST_2015.08.24_00:00:00.txt
20,2015-08-25.6,2015-08-24.5,AR_LIST_2015.08.24_12:00:00.txt
97,2015-08-26.7,2015-08-24.5,AR_LIST_2015.08.24_12:00:00.txt
962,2015-08-28.1,2015-08-24.5,AR_LIST_2015.08.24_12:00:00.txt
562,2015-08-30.2,2015-08-24.5,AR_LIST_2015.08.24_12:00:00.txt
15,2015-08-26.1,2015-08-25.0,AR_LIST_2015.08.25_00:00:00.txt
53,2015-08-26.8,2015-08-25.0,AR_LIST_2015.08.25_00:00:00.txt
610,2015-08-28.7,2015-08-25.0,AR_LIST_2015.08.25_00:00:00.txt
552,2015-08-30.7,2015-08-25.0,AR_LIST_2015.08.25_00:00:00.txt
108,2015-08-26.1,2015-08-25.5,AR_LIST_2015.08.25_12:00:00.txt
461,2015-08-28.2,2015-08-25.5,AR_LIST_2015.08.25_12:00:00.txt
785,2015-08-30.2,2015-08-25.5,AR_LIST_2015.08.25_12:00:00.txt
90,2015-08-26.6,2015-08-26.0,AR_LIST_2015.08.26_00:00:00.txt
253,2015-08-28.8,2015-08-26.0,AR_LIST_2015.08.26_00:00:00.txt
469,2015-08-30.7,2015-08-26.0,AR_LIST_2015.08.26_00:00:00.txt
38,2015-08-26.1,2015-08-26.5,AR_LIST_2015.08.26_12:00:00.txt
239,2015-08-28.3,2015-08-26.5,AR_LIST_2015.08.26_12:00:00.txt
384,2015-08-30.1,2015-08-26.5,AR_LIST_2015.08.26_12:00:00.txt
123,2015-08-28.8,2015-08-27.0,AR_LIST_2015.08.27_00:00:00.txt
29,2015-08-30.4,2015-08-27.0,AR_LIST_2015.08.27_00:00:00.txt
87,2015-08-28.3,2015-08-27.5,AR_LIST_2015.08.27_12:00:00.txt
41,2015-08-28.8,2015-08-28.0,AR_LIST_2015.08.28_00:00:00.txt
459,2015-09-09.2,2015-09-04.0,AR_LIST_2015.09.04_00:00:00.txt
490,2015-09-13.1,2015-09-04.0,AR_LIST_2015.09.04_00:00:00.txt
406,2015-09-08.7,2015-09-04.5,AR_LIST_2015.09.04_12:00:00.txt
643,2015-09-12.9,2015-09-04.5,AR_LIST_2015.09.04_12:00:00.txt
309,2015-09-09.2,2015-09-05.0,AR_LIST_2015.09.05_00:00:00.txt
916,2015-09-13.2,2015-09-05.0,AR_LIST_2015.09.05_00:00:00.txt
148,2015-09-08.7,2015-09-05.5,AR_LIST_2015.09.05_12:00:00.txt
1066,2015-09-12.8,2015-09-05.5,AR_LIST_2015.09.05_12:00:00.txt
28,2015-09-09.3,2015-09-06.0,AR_LIST_2015.09.06_00:00:00.txt
1371,2015-09-13.2,2015-09-06.0,AR_LIST_2015.09.06_00:00:00.txt
1470,2015-09-12.7,2015-09-06.5,AR_LIST_2015.09.06_12:00:00.txt
1730,2015-09-13.1,2015-09-07.0,AR_LIST_2015.09.07_00:00:00.txt
1960,2015-09-12.8,2015-09-07.5,AR_LIST_2015.09.07_12:00:00.txt
1941,2015-09-13.2,2015-09-08.0,AR_LIST_2015.09.08_00:00:00.txt
2037,2015-09-12.8,2015-09-08.5,AR_LIST_2015.09.08_12:00:00.txt
439,2015-09-15.2,2015-09-08.5,AR_LIST_2015.09.08_12:00:00.txt
2061,2015-09-13.3,2015-09-09.0,AR_LIST_2015.09.09_00:00:00.txt
359,2015-09-15.7,2015-09-09.0,AR_LIST_2015.09.09_00:00:00.txt
1930,2015-09-12.8,2015-09-09.5,AR_LIST_2015.09.09_12:00:00.txt
557,2015-09-15.1,2015-09-09.5,AR_LIST_2015.09.09_12:00:00.txt
1721,2015-09-13.3,2015-09-10.0,AR_LIST_2015.09.10_00:00:00.txt
417,2015-09-15.5,2015-09-10.0,AR_LIST_2015.09.10_00:00:00.txt
1428,2015-09-12.8,2015-09-10.5,AR_LIST_2015.09.10_12:00:00.txt
530,2015-09-15.0,2015-09-10.5,AR_LIST_2015.09.10_12:00:00.txt
1293,2015-09-13.4,2015-09-11.0,AR_LIST_2015.09.11_00:00:00.txt
344,2015-09-15.4,2015-09-11.0,AR_LIST_2015.09.11_00:00:00.txt
519,2015-09-16.6,2015-09-11.0,AR_LIST_2015.09.11_00:00:00.txt
1131,2015-09-12.9,2015-09-11.5,AR_LIST_2015.09.11_12:00:00.txt
401,2015-09-14.9,2015-09-11.5,AR_LIST_2015.09.11_12:00:00.txt
